2;79.68803303437
2.1;90.49415108723
2.2;101.90716433557
2.3;113.90821215149
2.4;126.47884223841
2.5;139.60108381489
2.6;153.25749533456
2.7;167.43119328781
2.8;182.10586703221
2.9;197.26578318022
3.0;212.89578255676
3.1;228.98127148601
3.2;245.50820931850
3.3;262.46309300795
3.4;279.83294020937
3.5;297.60527098960
3.6;315.76808879388
3.7;334.30986171571
3.8;353.21950299444
3.9;372.48635266362
4.0;392.10015882420
4.1;412.05106005321
4.2;432.32956779449
4.3;452.92655008752
4.4;473.83321529923
4.5;495.04109681642
4.6;516.54203873277
4.7;538.32818143089
4.8;560.39194857602
4.9;582.72603433821
5.0;605.32339147108
